country;iso;concept;conceptAbbr;year;Value
Greece;GRC;#PWA;PWA;2015;0.309183861
Georgia;GEO;#PWA;PWA;2015;0.309183861
Denmark;DNK;#PWA;PWA;2015;0.309183861
Estonia;EST;#PWA;PWA;2015;0.315253325
Ireland;IRL;#PWA;PWA;2015;0.341740961
Iceland;ISL;#PWA;PWA;2015;0.309183861
Spain;ESP;#PWA;PWA;2015;0.309183861
Italy;ITA;#PWA;PWA;2015;0.309183861
Cyprus;CYP;#PWA;PWA;2015;0.309183861
Latvia;LVA;#PWA;PWA;2015;0.319847316
Lithuania;LTU;#PWA;PWA;2015;0.362695544
Luxembourg;LUX;#PWA;PWA;2015;0.309183861
Moldova, Republic of;MDA;#PWA;PWA;2015;0.503937928
Netherlands;NLD;#PWA;PWA;2015;0.309183861
Germany;DEU;#PWA;PWA;2015;0.309183861
Norway;NOR;#PWA;PWA;2015;0.309183861
Poland;POL;#PWA;PWA;2015;0.335411334
Portugal;PRT;#PWA;PWA;2015;0.309183861
Russian Federation;RUS;#PWA;PWA;2015;0.357809882
Romania;ROU;#PWA;PWA;2015;0.309183861
Slovakia;SVK;#PWA;PWA;2015;0.309183861
Slovenia;SVN;#PWA;PWA;2015;0.316780703
Turkey;TUR;#PWA;PWA;2015;0.309183861
Hungary;HUN;#PWA;PWA;2015;0.309183861
Ukraine;UKR;#PWA;PWA;2015;0.369253981
Finland;FIN;#PWA;PWA;2015;0.309183861
France;FRA;#PWA;PWA;2015;0.309183861
Croatia;HRV;#PWA;PWA;2015;0.315253325
Czech Republic;CZE;#PWA;PWA;2015;0.309183861
Switzerland;CHE;#PWA;PWA;2015;0.309183861
Sweden;SWE;#PWA;PWA;2015;0.309183861
Austria;AUT;#WBGINI;WBGINI;2005;0.27374986
Azerbaijan;AZE;#WBGINI;WBGINI;2005;0.090557685
Albania;ALB;#WBGINI;WBGINI;2005;0.316801143
Belgium;BEL;#WBGINI;WBGINI;2005;0.299883507
Belarus;BLR;#WBGINI;WBGINI;2005;0.253645371
Bulgaria;BGR;#WBGINI;WBGINI;2005;0.278153262
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2005;0.403852529
United Kingdom;GBR;#WBGINI;WBGINI;2005;0.417720873
Armenia;ARM;#WBGINI;WBGINI;2005;0.456471332
Greece;GRC;#WBGINI;WBGINI;2005;0.432261356
Georgia;GEO;#WBGINI;WBGINI;2005;0.575614274
Denmark;DNK;#WBGINI;WBGINI;2005;0.2172059
Estonia;EST;#WBGINI;WBGINI;2005;0.393024006
Ireland;IRL;#WBGINI;WBGINI;2005;0.396446616
Iceland;ISL;#WBGINI;WBGINI;2005;0.28844454
Spain;ESP;#WBGINI;WBGINI;2005;0.363746526
Italy;ITA;#WBGINI;WBGINI;2005;0.404648689
Cyprus;CYP;#WBGINI;WBGINI;2005;0.308748165
Latvia;LVA;#WBGINI;WBGINI;2005;0.550133719
Lithuania;LTU;#WBGINI;WBGINI;2005;0.437677884
Luxembourg;LUX;#WBGINI;WBGINI;2005;0.329088204
Moldova, Republic of;MDA;#WBGINI;WBGINI;2005;0.464410342
Netherlands;NLD;#WBGINI;WBGINI;2005;0.299420992
Germany;DEU;#WBGINI;WBGINI;2005;0.5
Norway;NOR;#WBGINI;WBGINI;2005;0.357901299
Poland;POL;#WBGINI;WBGINI;2005;0.452919388
Portugal;PRT;#WBGINI;WBGINI;2005;0.524662203
Russian Federation;RUS;#WBGINI;WBGINI;2005;0.603075578
Romania;ROU;#WBGINI;WBGINI;2005;0.298497188
Slovakia;SVK;#WBGINI;WBGINI;2005;0.298727985
Slovenia;SVN;#WBGINI;WBGINI;2005;0.193663288
Turkey;TUR;#WBGINI;WBGINI;2005;0.61227024
Hungary;HUN;#WBGINI;WBGINI;2005;0.307104319
Ukraine;UKR;#WBGINI;WBGINI;2005;0.280371216
Finland;FIN;#WBGINI;WBGINI;2005;0.250735933
France;FRA;#WBGINI;WBGINI;2005;0.30104158
Croatia;HRV;#WBGINI;WBGINI;2005;0.295276816
Czech Republic;CZE;#WBGINI;WBGINI;2005;0.23672374
Switzerland;CHE;#WBGINI;WBGINI;2005;0.5
Sweden;SWE;#WBGINI;WBGINI;2005;0.239723344
Austria;AUT;#WBGINI;WBGINI;2006;0.293217273
Azerbaijan;AZE;#WBGINI;WBGINI;2006;0.090557685
Albania;ALB;#WBGINI;WBGINI;2006;0.316801143
Belgium;BEL;#WBGINI;WBGINI;2006;0.263788503
Belarus;BLR;#WBGINI;WBGINI;2006;0.261866977
Bulgaria;BGR;#WBGINI;WBGINI;2006;0.449372233
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2006;0.403852529
United Kingdom;GBR;#WBGINI;WBGINI;2006;0.425244196
Armenia;ARM;#WBGINI;WBGINI;2006;0.363491533
Greece;GRC;#WBGINI;WBGINI;2006;0.440663406
Georgia;GEO;#WBGINI;WBGINI;2006;0.56887093
Denmark;DNK;#WBGINI;WBGINI;2006;0.239321897
Estonia;EST;#WBGINI;WBGINI;2006;0.396182973
Ireland;IRL;#WBGINI;WBGINI;2006;0.369632262
Iceland;ISL;#WBGINI;WBGINI;2006;0.308513032
Spain;ESP;#WBGINI;WBGINI;2006;0.36809303
Italy;ITA;#WBGINI;WBGINI;2006;0.409702534
Cyprus;CYP;#WBGINI;WBGINI;2006;0.329574988
Latvia;LVA;#WBGINI;WBGINI;2006;0.445830218
Lithuania;LTU;#WBGINI;WBGINI;2006;0.414508063
Luxembourg;LUX;#WBGINI;WBGINI;2006;0.325449063
Moldova, Republic of;MDA;#WBGINI;WBGINI;2006;0.440391814
Netherlands;NLD;#WBGINI;WBGINI;2006;0.3206295
Germany;DEU;#WBGINI;WBGINI;2006;0.370916986
Norway;NOR;#WBGINI;WBGINI;2006;0.243560042
Poland;POL;#WBGINI;WBGINI;2006;0.395129007
Portugal;PRT;#WBGINI;WBGINI;2006;0.513383969
Russian Federation;RUS;#WBGINI;WBGINI;2006;0.607551092
Romania;ROU;#WBGINI;WBGINI;2006;0.544126878
Slovakia;SVK;#WBGINI;WBGINI;2006;0.252187871
Slovenia;SVN;#WBGINI;WBGINI;2006;0.191095161
Turkey;TUR;#WBGINI;WBGINI;2006;0.556941879
Hungary;HUN;#WBGINI;WBGINI;2006;0.264645412
Ukraine;UKR;#WBGINI;WBGINI;2006;0.297805411
Finland;FIN;#WBGINI;WBGINI;2006;0.258684572
France;FRA;#WBGINI;WBGINI;2006;0.300809761
Croatia;HRV;#WBGINI;WBGINI;2006;0.295276816
Czech Republic;CZE;#WBGINI;WBGINI;2006;0.232567979
Switzerland;CHE;#WBGINI;WBGINI;2006;0.5
Sweden;SWE;#WBGINI;WBGINI;2006;0.227299991
Austria;AUT;#WBGINI;WBGINI;2007;0.316324324
Azerbaijan;AZE;#WBGINI;WBGINI;2007;0.090557685
Albania;ALB;#WBGINI;WBGINI;2007;0.316801143
Belgium;BEL;#WBGINI;WBGINI;2007;0.29276074
Belarus;BLR;#WBGINI;WBGINI;2007;0.275066311
Bulgaria;BGR;#WBGINI;WBGINI;2007;0.26122848
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2007;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2007;0.454831401
Armenia;ARM;#WBGINI;WBGINI;2007;0.298727985
Greece;GRC;#WBGINI;WBGINI;2007;0.419061624
Georgia;GEO;#WBGINI;WBGINI;2007;0.58259758
Denmark;DNK;#WBGINI;WBGINI;2007;0.234738441
Estonia;EST;#WBGINI;WBGINI;2007;0.332503345
Ireland;IRL;#WBGINI;WBGINI;2007;0.350089581
Iceland;ISL;#WBGINI;WBGINI;2007;0.292988955
Spain;ESP;#WBGINI;WBGINI;2007;0.399086329
Italy;ITA;#WBGINI;WBGINI;2007;0.381519268
Cyprus;CYP;#WBGINI;WBGINI;2007;0.329088204
Latvia;LVA;#WBGINI;WBGINI;2007;0.458112207
Lithuania;LTU;#WBGINI;WBGINI;2007;0.418525179
Luxembourg;LUX;#WBGINI;WBGINI;2007;0.333237472
Moldova, Republic of;MDA;#WBGINI;WBGINI;2007;0.413973294
Netherlands;NLD;#WBGINI;WBGINI;2007;0.310868816
Germany;DEU;#WBGINI;WBGINI;2007;0.36120006
Norway;NOR;#WBGINI;WBGINI;2007;0.25974257
Poland;POL;#WBGINI;WBGINI;2007;0.389873963
Portugal;PRT;#WBGINI;WBGINI;2007;0.477313643
Russian Federation;RUS;#WBGINI;WBGINI;2007;0.628102377
Romania;ROU;#WBGINI;WBGINI;2007;0.500990143
Slovakia;SVK;#WBGINI;WBGINI;2007;0.258262159
Slovenia;SVN;#WBGINI;WBGINI;2007;0.189228453
Turkey;TUR;#WBGINI;WBGINI;2007;0.523837679
Hungary;HUN;#WBGINI;WBGINI;2007;0.330305849
Ukraine;UKR;#WBGINI;WBGINI;2007;0.270475961
Finland;FIN;#WBGINI;WBGINI;2007;0.264431018
France;FRA;#WBGINI;WBGINI;2007;0.367068364
Croatia;HRV;#WBGINI;WBGINI;2007;0.295276816
Czech Republic;CZE;#WBGINI;WBGINI;2007;0.218332181
Switzerland;CHE;#WBGINI;WBGINI;2007;0.415310595
Sweden;SWE;#WBGINI;WBGINI;2007;0.236126937
Austria;AUT;#WBGINI;WBGINI;2008;0.313234439
Azerbaijan;AZE;#WBGINI;WBGINI;2008;0.090557685
Albania;ALB;#WBGINI;WBGINI;2008;0.302202194
Belgium;BEL;#WBGINI;WBGINI;2008;0.279926762
Belarus;BLR;#WBGINI;WBGINI;2008;0.242141694
Bulgaria;BGR;#WBGINI;WBGINI;2008;0.391447854
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2008;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2008;0.412637259
Armenia;ARM;#WBGINI;WBGINI;2008;0.319430512
Greece;GRC;#WBGINI;WBGINI;2008;0.408636942
Georgia;GEO;#WBGINI;WBGINI;2008;0.581793447
Denmark;DNK;#WBGINI;WBGINI;2008;0.277489982
Estonia;EST;#WBGINI;WBGINI;2008;0.351093142
Ireland;IRL;#WBGINI;WBGINI;2008;0.324240654
Iceland;ISL;#WBGINI;WBGINI;2008;0.348336542
Spain;ESP;#WBGINI;WBGINI;2008;0.424167228
Italy;ITA;#WBGINI;WBGINI;2008;0.395919391
Cyprus;CYP;#WBGINI;WBGINI;2008;0.34384763
Latvia;LVA;#WBGINI;WBGINI;2008;0.451827429
Lithuania;LTU;#WBGINI;WBGINI;2008;0.485842013
Luxembourg;LUX;#WBGINI;WBGINI;2008;0.36655648
Moldova, Republic of;MDA;#WBGINI;WBGINI;2008;0.421209306
Netherlands;NLD;#WBGINI;WBGINI;2008;0.30104158
Germany;DEU;#WBGINI;WBGINI;2008;0.333482362
Norway;NOR;#WBGINI;WBGINI;2008;0.240527619
Poland;POL;#WBGINI;WBGINI;2008;0.395392408
Portugal;PRT;#WBGINI;WBGINI;2008;0.474015613
Russian Federation;RUS;#WBGINI;WBGINI;2008;0.604393734
Romania;ROU;#WBGINI;WBGINI;2008;0.288897092
Slovakia;SVK;#WBGINI;WBGINI;2008;0.235134576
Slovenia;SVN;#WBGINI;WBGINI;2008;0.178483108
Turkey;TUR;#WBGINI;WBGINI;2008;0.519438132
Hungary;HUN;#WBGINI;WBGINI;2008;0.24846558
Ukraine;UKR;#WBGINI;WBGINI;2008;0.230607003
Finland;FIN;#WBGINI;WBGINI;2008;0.25510842
France;FRA;#WBGINI;WBGINI;2008;0.37866318
Croatia;HRV;#WBGINI;WBGINI;2008;0.395129007
Czech Republic;CZE;#WBGINI;WBGINI;2008;0.223835091
Switzerland;CHE;#WBGINI;WBGINI;2008;0.40173192
Sweden;SWE;#WBGINI;WBGINI;2008;0.240326378
Austria;AUT;#WBGINI;WBGINI;2009;0.338645645
Azerbaijan;AZE;#WBGINI;WBGINI;2009;0.090557685
Albania;ALB;#WBGINI;WBGINI;2009;0.302202194
Belgium;BEL;#WBGINI;WBGINI;2009;0.273311916
Belarus;BLR;#WBGINI;WBGINI;2009;0.251772464
Bulgaria;BGR;#WBGINI;WBGINI;2009;0.398029731
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2009;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2009;0.420672102
Armenia;ARM;#WBGINI;WBGINI;2009;0.292988955
Greece;GRC;#WBGINI;WBGINI;2009;0.398029731
Georgia;GEO;#WBGINI;WBGINI;2009;0.61279331
Denmark;DNK;#WBGINI;WBGINI;2009;0.276386684
Estonia;EST;#WBGINI;WBGINI;2009;0.340870384
Ireland;IRL;#WBGINI;WBGINI;2009;0.372461067
Iceland;ISL;#WBGINI;WBGINI;2009;0.274188241
Spain;ESP;#WBGINI;WBGINI;2009;0.440120258
Italy;ITA;#WBGINI;WBGINI;2009;0.39381292
Cyprus;CYP;#WBGINI;WBGINI;2009;0.353859712
Latvia;LVA;#WBGINI;WBGINI;2009;0.424974887
Lithuania;LTU;#WBGINI;WBGINI;2009;0.493276846
Luxembourg;LUX;#WBGINI;WBGINI;2009;0.339386439
Moldova, Republic of;MDA;#WBGINI;WBGINI;2009;0.374265787
Netherlands;NLD;#WBGINI;WBGINI;2009;0.266364568
Germany;DEU;#WBGINI;WBGINI;2009;0.338892489
Norway;NOR;#WBGINI;WBGINI;2009;0.225755379
Poland;POL;#WBGINI;WBGINI;2009;0.391710389
Portugal;PRT;#WBGINI;WBGINI;2009;0.427130593
Russian Federation;RUS;#WBGINI;WBGINI;2009;0.55802927
Romania;ROU;#WBGINI;WBGINI;2009;0.262293202
Slovakia;SVK;#WBGINI;WBGINI;2009;0.218708541
Slovenia;SVN;#WBGINI;WBGINI;2009;0.197128126
Turkey;TUR;#WBGINI;WBGINI;2009;0.538381049
Hungary;HUN;#WBGINI;WBGINI;2009;0.237122187
Ukraine;UKR;#WBGINI;WBGINI;2009;0.205813922
Finland;FIN;#WBGINI;WBGINI;2009;0.24723302
France;FRA;#WBGINI;WBGINI;2009;0.37866318
Croatia;HRV;#WBGINI;WBGINI;2009;0.381259281
Czech Republic;CZE;#WBGINI;WBGINI;2009;0.221736233
Switzerland;CHE;#WBGINI;WBGINI;2009;0.37555702
Sweden;SWE;#WBGINI;WBGINI;2009;0.230020973
Austria;AUT;#WBGINI;WBGINI;2010;0.308513032
Azerbaijan;AZE;#WBGINI;WBGINI;2010;0.090557685
Albania;ALB;#WBGINI;WBGINI;2010;0.302202194
Belgium;BEL;#WBGINI;WBGINI;2010;0.269607094
Belarus;BLR;#WBGINI;WBGINI;2010;0.252395745
Bulgaria;BGR;#WBGINI;WBGINI;2010;0.447191901
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2010;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2010;0.424436403
Armenia;ARM;#WBGINI;WBGINI;2010;0.328115737
Greece;GRC;#WBGINI;WBGINI;2010;0.415578206
Georgia;GEO;#WBGINI;WBGINI;2010;0.62293989
Denmark;DNK;#WBGINI;WBGINI;2010;0.280371216
Estonia;EST;#WBGINI;WBGINI;2010;0.355120498
Ireland;IRL;#WBGINI;WBGINI;2010;0.358661371
Iceland;ISL;#WBGINI;WBGINI;2010;0.226526754
Spain;ESP;#WBGINI;WBGINI;2010;0.451008764
Italy;ITA;#WBGINI;WBGINI;2010;0.413705985
Cyprus;CYP;#WBGINI;WBGINI;2010;0.33765915
Latvia;LVA;#WBGINI;WBGINI;2010;0.436864425
Lithuania;LTU;#WBGINI;WBGINI;2010;0.396446616
Luxembourg;LUX;#WBGINI;WBGINI;2010;0.323999252
Moldova, Republic of;MDA;#WBGINI;WBGINI;2010;0.352349447
Netherlands;NLD;#WBGINI;WBGINI;2010;0.273968996
Germany;DEU;#WBGINI;WBGINI;2010;0.329818517
Norway;NOR;#WBGINI;WBGINI;2010;0.215710733
Poland;POL;#WBGINI;WBGINI;2010;0.382299634
Portugal;PRT;#WBGINI;WBGINI;2010;0.452373351
Russian Federation;RUS;#WBGINI;WBGINI;2010;0.591679442
Romania;ROU;#WBGINI;WBGINI;2010;0.261654033
Slovakia;SVK;#WBGINI;WBGINI;2010;0.244169628
Slovenia;SVN;#WBGINI;WBGINI;2010;0.19905363
Turkey;TUR;#WBGINI;WBGINI;2010;0.533173599
Hungary;HUN;#WBGINI;WBGINI;2010;0.288218422
Ukraine;UKR;#WBGINI;WBGINI;2010;0.196953779
Finland;FIN;#WBGINI;WBGINI;2010;0.252811834
France;FRA;#WBGINI;WBGINI;2010;0.396974082
Croatia;HRV;#WBGINI;WBGINI;2010;0.244780245
Czech Republic;CZE;#WBGINI;WBGINI;2010;0.230411543
Switzerland;CHE;#WBGINI;WBGINI;2010;0.369375538
Sweden;SWE;#WBGINI;WBGINI;2010;0.233947561
Austria;AUT;#WBGINI;WBGINI;2011;0.3215904
Azerbaijan;AZE;#WBGINI;WBGINI;2011;0.090557685
Albania;ALB;#WBGINI;WBGINI;2011;0.302202194
Belgium;BEL;#WBGINI;WBGINI;2011;0.267442646
Belarus;BLR;#WBGINI;WBGINI;2011;0.227106508
Bulgaria;BGR;#WBGINI;WBGINI;2011;0.410235649
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2011;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2011;0.395129007
Armenia;ARM;#WBGINI;WBGINI;2011;0.334217568
Greece;GRC;#WBGINI;WBGINI;2011;0.448281818
Georgia;GEO;#WBGINI;WBGINI;2011;0.608601563
Denmark;DNK;#WBGINI;WBGINI;2011;0.292076722
Estonia;EST;#WBGINI;WBGINI;2011;0.368605811
Ireland;IRL;#WBGINI;WBGINI;2011;0.359422154
Iceland;ISL;#WBGINI;WBGINI;2011;0.238320298
Spain;ESP;#WBGINI;WBGINI;2011;0.459480299
Italy;ITA;#WBGINI;WBGINI;2011;0.416649146
Cyprus;CYP;#WBGINI;WBGINI;2011;0.367068364
Latvia;LVA;#WBGINI;WBGINI;2011;0.457565146
Lithuania;LTU;#WBGINI;WBGINI;2011;0.367068364
Luxembourg;LUX;#WBGINI;WBGINI;2011;0.361708735
Moldova, Republic of;MDA;#WBGINI;WBGINI;2011;0.317517093
Netherlands;NLD;#WBGINI;WBGINI;2011;0.261866977
Germany;DEU;#WBGINI;WBGINI;2011;0.305699194
Norway;NOR;#WBGINI;WBGINI;2011;0.20980483
Poland;POL;#WBGINI;WBGINI;2011;0.370916986
Portugal;PRT;#WBGINI;WBGINI;2011;0.466055285
Russian Federation;RUS;#WBGINI;WBGINI;2011;0.594339001
Romania;ROU;#WBGINI;WBGINI;2011;0.241939532
Slovakia;SVK;#WBGINI;WBGINI;2011;0.229435988
Slovenia;SVN;#WBGINI;WBGINI;2011;0.197826679
Turkey;TUR;#WBGINI;WBGINI;2011;0.567519108
Hungary;HUN;#WBGINI;WBGINI;2011;0.278595989
Ukraine;UKR;#WBGINI;WBGINI;2011;0.19229037
Finland;FIN;#WBGINI;WBGINI;2011;0.251150205
France;FRA;#WBGINI;WBGINI;2011;0.385688196
Croatia;HRV;#WBGINI;WBGINI;2011;0.350591196
Czech Republic;CZE;#WBGINI;WBGINI;2011;0.225755379
Switzerland;CHE;#WBGINI;WBGINI;2011;0.346837197
Sweden;SWE;#WBGINI;WBGINI;2011;0.242546362
Austria;AUT;#WBGINI;WBGINI;2012;0.313946033
Azerbaijan;AZE;#WBGINI;WBGINI;2012;0.090557685
Albania;ALB;#WBGINI;WBGINI;2012;0.279039148
Belgium;BEL;#WBGINI;WBGINI;2012;0.249702246
Belarus;BLR;#WBGINI;WBGINI;2012;0.218520303
Bulgaria;BGR;#WBGINI;WBGINI;2012;0.457018187
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2012;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2012;0.365533617
Armenia;ARM;#WBGINI;WBGINI;2012;0.313946033
Greece;GRC;#WBGINI;WBGINI;2012;0.475389533
Georgia;GEO;#WBGINI;WBGINI;2012;0.602547895
Denmark;DNK;#WBGINI;WBGINI;2012;0.281707158
Estonia;EST;#WBGINI;WBGINI;2012;0.380479731
Ireland;IRL;#WBGINI;WBGINI;2012;0.364256743
Iceland;ISL;#WBGINI;WBGINI;2012;0.23652469
Spain;ESP;#WBGINI;WBGINI;2012;0.453738655
Italy;ITA;#WBGINI;WBGINI;2012;0.433884676
Cyprus;CYP;#WBGINI;WBGINI;2012;0.411035716
Latvia;LVA;#WBGINI;WBGINI;2012;0.442565534
Lithuania;LTU;#WBGINI;WBGINI;2012;0.433614023
Luxembourg;LUX;#WBGINI;WBGINI;2012;0.423898098
Moldova, Republic of;MDA;#WBGINI;WBGINI;2012;0.283494419
Netherlands;NLD;#WBGINI;WBGINI;2012;0.258051121
Germany;DEU;#WBGINI;WBGINI;2012;0.305699194
Norway;NOR;#WBGINI;WBGINI;2012;0.216457382
Poland;POL;#WBGINI;WBGINI;2012;0.360945839
Portugal;PRT;#WBGINI;WBGINI;2012;0.457838664
Russian Federation;RUS;#WBGINI;WBGINI;2012;0.608864024
Romania;ROU;#WBGINI;WBGINI;2012;0.244373052
Slovakia;SVK;#WBGINI;WBGINI;2012;0.220597348
Slovenia;SVN;#WBGINI;WBGINI;2012;0.21071974
Turkey;TUR;#WBGINI;WBGINI;2012;0.571031705
Hungary;HUN;#WBGINI;WBGINI;2012;0.31560982
Ukraine;UKR;#WBGINI;WBGINI;2012;0.195563192
Finland;FIN;#WBGINI;WBGINI;2012;0.240125251
France;FRA;#WBGINI;WBGINI;2012;0.379181849
Croatia;HRV;#WBGINI;WBGINI;2012;0.350591196
Czech Republic;CZE;#WBGINI;WBGINI;2012;0.220786871
Switzerland;CHE;#WBGINI;WBGINI;2012;0.342109394
Sweden;SWE;#WBGINI;WBGINI;2012;0.244169628
Austria;AUT;#WBGINI;WBGINI;2013;0.313946033
Azerbaijan;AZE;#WBGINI;WBGINI;2013;0.090557685
Albania;ALB;#WBGINI;WBGINI;2013;0.279039148
Belgium;BEL;#WBGINI;WBGINI;2013;0.249702246
Belarus;BLR;#WBGINI;WBGINI;2013;0.218520303
Bulgaria;BGR;#WBGINI;WBGINI;2013;0.457018187
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2013;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2013;0.365533617
Armenia;ARM;#WBGINI;WBGINI;2013;0.339633545
Greece;GRC;#WBGINI;WBGINI;2013;0.475389533
Georgia;GEO;#WBGINI;WBGINI;2013;0.567248622
Denmark;DNK;#WBGINI;WBGINI;2013;0.281707158
Estonia;EST;#WBGINI;WBGINI;2013;0.380479731
Ireland;IRL;#WBGINI;WBGINI;2013;0.364256743
Iceland;ISL;#WBGINI;WBGINI;2013;0.23652469
Spain;ESP;#WBGINI;WBGINI;2013;0.453738655
Italy;ITA;#WBGINI;WBGINI;2013;0.433884676
Cyprus;CYP;#WBGINI;WBGINI;2013;0.411035716
Latvia;LVA;#WBGINI;WBGINI;2013;0.442565534
Lithuania;LTU;#WBGINI;WBGINI;2013;0.433614023
Luxembourg;LUX;#WBGINI;WBGINI;2013;0.423898098
Moldova, Republic of;MDA;#WBGINI;WBGINI;2013;0.269607094
Netherlands;NLD;#WBGINI;WBGINI;2013;0.258051121
Germany;DEU;#WBGINI;WBGINI;2013;0.305699194
Norway;NOR;#WBGINI;WBGINI;2013;0.216457382
Poland;POL;#WBGINI;WBGINI;2013;0.360945839
Portugal;PRT;#WBGINI;WBGINI;2013;0.457838664
Russian Federation;RUS;#WBGINI;WBGINI;2013;0.608864024
Romania;ROU;#WBGINI;WBGINI;2013;0.244373052
Slovakia;SVK;#WBGINI;WBGINI;2013;0.220597348
Slovenia;SVN;#WBGINI;WBGINI;2013;0.21071974
Turkey;TUR;#WBGINI;WBGINI;2013;0.571031705
Hungary;HUN;#WBGINI;WBGINI;2013;0.31560982
Ukraine;UKR;#WBGINI;WBGINI;2013;0.19229037
Finland;FIN;#WBGINI;WBGINI;2013;0.240125251
France;FRA;#WBGINI;WBGINI;2013;0.379181849
Croatia;HRV;#WBGINI;WBGINI;2013;0.350591196
Czech Republic;CZE;#WBGINI;WBGINI;2013;0.220786871
Switzerland;CHE;#WBGINI;WBGINI;2013;0.342109394
Sweden;SWE;#WBGINI;WBGINI;2013;0.244169628
Austria;AUT;#WBGINI;WBGINI;2014;0.313946033
Azerbaijan;AZE;#WBGINI;WBGINI;2014;0.090557685
Albania;ALB;#WBGINI;WBGINI;2014;0.279039148
Belgium;BEL;#WBGINI;WBGINI;2014;0.249702246
Belarus;BLR;#WBGINI;WBGINI;2014;0.218520303
Bulgaria;BGR;#WBGINI;WBGINI;2014;0.457018187
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2014;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2014;0.365533617
Armenia;ARM;#WBGINI;WBGINI;2014;0.339633545
Greece;GRC;#WBGINI;WBGINI;2014;0.475389533
Georgia;GEO;#WBGINI;WBGINI;2014;0.567248622
Denmark;DNK;#WBGINI;WBGINI;2014;0.281707158
Estonia;EST;#WBGINI;WBGINI;2014;0.380479731
Ireland;IRL;#WBGINI;WBGINI;2014;0.364256743
Iceland;ISL;#WBGINI;WBGINI;2014;0.23652469
Spain;ESP;#WBGINI;WBGINI;2014;0.453738655
Italy;ITA;#WBGINI;WBGINI;2014;0.433884676
Cyprus;CYP;#WBGINI;WBGINI;2014;0.411035716
Latvia;LVA;#WBGINI;WBGINI;2014;0.442565534
Lithuania;LTU;#WBGINI;WBGINI;2014;0.433614023
Luxembourg;LUX;#WBGINI;WBGINI;2014;0.423898098
Moldova, Republic of;MDA;#WBGINI;WBGINI;2014;0.269607094
Netherlands;NLD;#WBGINI;WBGINI;2014;0.258051121
Germany;DEU;#WBGINI;WBGINI;2014;0.305699194
Norway;NOR;#WBGINI;WBGINI;2014;0.216457382
Poland;POL;#WBGINI;WBGINI;2014;0.360945839
Portugal;PRT;#WBGINI;WBGINI;2014;0.457838664
Russian Federation;RUS;#WBGINI;WBGINI;2014;0.608864024
Romania;ROU;#WBGINI;WBGINI;2014;0.244373052
Slovakia;SVK;#WBGINI;WBGINI;2014;0.220597348
Slovenia;SVN;#WBGINI;WBGINI;2014;0.21071974
Turkey;TUR;#WBGINI;WBGINI;2014;0.571031705
Hungary;HUN;#WBGINI;WBGINI;2014;0.31560982
Ukraine;UKR;#WBGINI;WBGINI;2014;0.19229037
Finland;FIN;#WBGINI;WBGINI;2014;0.240125251
France;FRA;#WBGINI;WBGINI;2014;0.379181849
Croatia;HRV;#WBGINI;WBGINI;2014;0.350591196
Czech Republic;CZE;#WBGINI;WBGINI;2014;0.220786871
Switzerland;CHE;#WBGINI;WBGINI;2014;0.342109394
Sweden;SWE;#WBGINI;WBGINI;2014;0.244169628
Austria;AUT;#WBGINI;WBGINI;2015;0.313946033
Azerbaijan;AZE;#WBGINI;WBGINI;2015;0.090557685
Albania;ALB;#WBGINI;WBGINI;2015;0.279039148
Belgium;BEL;#WBGINI;WBGINI;2015;0.249702246
Belarus;BLR;#WBGINI;WBGINI;2015;0.218520303
Bulgaria;BGR;#WBGINI;WBGINI;2015;0.457018187
Bosnia and Herzegovina;BIH;#WBGINI;WBGINI;2015;0.377626673
United Kingdom;GBR;#WBGINI;WBGINI;2015;0.365533617
Armenia;ARM;#WBGINI;WBGINI;2015;0.339633545
Greece;GRC;#WBGINI;WBGINI;2015;0.475389533
Georgia;GEO;#WBGINI;WBGINI;2015;0.567248622
Denmark;DNK;#WBGINI;WBGINI;2015;0.281707158
Estonia;EST;#WBGINI;WBGINI;2015;0.380479731
Ireland;IRL;#WBGINI;WBGINI;2015;0.364256743
Iceland;ISL;#WBGINI;WBGINI;2015;0.23652469
Spain;ESP;#WBGINI;WBGINI;2015;0.453738655
Italy;ITA;#WBGINI;WBGINI;2015;0.433884676
